"row ID","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed"
"4303",35,"admin.","single","university.degree","no","yes","no","cellular","aug","mon",547,6,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4304",30,"admin.","married","university.degree","no","no","no","cellular","aug","mon",180,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4305",53,"retired","divorced","professional.course","no","unknown","unknown","cellular","aug","mon",82,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4306",47,"admin.","married","university.degree","no","no","no","cellular","aug","mon",384,6,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4307",29,"housemaid","married","university.degree","no","yes","no","cellular","aug","mon",155,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4308",32,"admin.","single","university.degree","unknown","yes","yes","cellular","aug","mon",128,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4309",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",16,10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4310",31,"admin.","married","university.degree","no","no","yes","cellular","aug","mon",35,10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4311",45,"admin.","married","high.school","no","yes","yes","cellular","aug","mon",124,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4312",30,"admin.","single","university.degree","no","no","no","cellular","aug","mon",123,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4313",37,"admin.","married","university.degree","no","yes","no","cellular","aug","mon",395,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4314",34,"technician","single","high.school","no","yes","no","cellular","aug","mon",119,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4315",35,"admin.","single","university.degree","no","no","no","cellular","aug","mon",724,12,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4316",50,"blue-collar","married","basic.4y","no","no","no","cellular","aug","mon",159,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4317",33,"admin.","single","university.degree","no","no","no","cellular","aug","mon",212,10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4318",31,"technician","married","university.degree","no","yes","no","cellular","aug","mon",314,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4319",49,"technician","married","high.school","no","no","no","cellular","aug","mon",298,6,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4320",53,"self-employed","married","university.degree","unknown","yes","no","cellular","aug","mon",693,6,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4321",33,"admin.","single","university.degree","no","no","no","cellular","aug","tue",247,9,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4322",31,"admin.","divorced","university.degree","no","no","no","cellular","aug","tue",139,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4323",41,"admin.","married","university.degree","no","no","no","cellular","aug","tue",151,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4324",34,"technician","single","professional.course","no","yes","no","cellular","aug","tue",120,9,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4325",44,"blue-collar","married","basic.6y","no","no","no","cellular","aug","tue",141,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4326",33,"admin.","single","university.degree","no","yes","no","cellular","aug","tue",125,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4327",31,"technician","single","professional.course","no","yes","no","cellular","aug","tue",74,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4328",35,"entrepreneur","divorced","professional.course","unknown","no","no","cellular","aug","tue",255,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4329",54,"technician","married","professional.course","unknown","no","no","cellular","aug","tue",213,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4330",42,"management","married","high.school","no","yes","no","cellular","aug","tue",173,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4331",31,"admin.","married","university.degree","no","yes","no","telephone","aug","tue",223,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4332",48,"management","married","university.degree","no","no","no","cellular","aug","tue",156,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4333",48,"management","married","university.degree","no","yes","no","cellular","aug","tue",189,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4334",31,"technician","married","professional.course","no","no","no","cellular","aug","tue",51,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4335",31,"technician","married","professional.course","no","no","no","cellular","aug","tue",91,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4336",31,"technician","married","professional.course","no","no","no","cellular","aug","tue",298,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4337",37,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",198,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4338",31,"management","married","university.degree","no","yes","yes","cellular","aug","tue",199,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4339",29,"management","single","university.degree","no","no","yes","cellular","aug","tue",264,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4340",45,"admin.","married","high.school","no","yes","no","cellular","aug","tue",1293,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4341",33,"technician","single","professional.course","no","yes","no","cellular","aug","tue",101,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4342",54,"housemaid","married","basic.4y","no","yes","no","cellular","aug","tue",133,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4343",30,"admin.","married","university.degree","no","no","no","cellular","aug","tue",111,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4344",48,"management","married","university.degree","no","no","no","cellular","aug","tue",115,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4345",47,"blue-collar","married","basic.9y","unknown","yes","no","cellular","aug","tue",118,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4346",36,"admin.","married","university.degree","unknown","no","no","cellular","aug","tue",97,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4347",48,"management","married","university.degree","no","yes","no","cellular","aug","tue",127,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4348",46,"blue-collar","married","basic.6y","unknown","no","yes","cellular","aug","tue",166,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4349",33,"technician","married","professional.course","no","yes","no","cellular","aug","tue",452,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4350",33,"technician","divorced","high.school","no","yes","yes","cellular","aug","tue",194,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4351",50,"technician","married","high.school","unknown","no","no","cellular","aug","tue",679,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4352",52,"admin.","married","university.degree","unknown","yes","no","cellular","aug","tue",175,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4353",33,"admin.","single","university.degree","no","yes","yes","cellular","aug","tue",275,6,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4354",36,"admin.","married","university.degree","unknown","no","no","cellular","aug","tue",28,13,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4355",42,"admin.","divorced","university.degree","no","no","no","cellular","aug","tue",56,7,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4356",58,"admin.","divorced","university.degree","no","yes","no","cellular","aug","tue",679,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4357",47,"admin.","married","high.school","no","yes","no","cellular","aug","tue",292,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4358",52,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",469,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4359",54,"blue-collar","married","basic.4y","no","no","yes","cellular","aug","tue",299,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4360",30,"admin.","single","university.degree","no","no","no","cellular","aug","tue",128,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4361",43,"admin.","married","university.degree","no","no","no","cellular","aug","tue",166,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4362",34,"admin.","married","university.degree","no","yes","yes","cellular","aug","tue",80,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4363",34,"admin.","married","university.degree","no","no","yes","cellular","aug","tue",128,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4364",47,"services","married","basic.4y","no","yes","yes","cellular","aug","tue",220,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4365",32,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",168,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4366",48,"technician","married","professional.course","yes","yes","no","cellular","aug","tue",133,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4367",36,"unemployed","single","professional.course","no","yes","yes","telephone","aug","tue",69,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4368",40,"admin.","married","high.school","no","no","no","cellular","aug","tue",119,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4369",59,"blue-collar","married","basic.4y","no","yes","no","cellular","aug","tue",258,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4370",40,"admin.","married","high.school","no","yes","no","cellular","aug","tue",195,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4371",30,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",387,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4372",33,"technician","single","university.degree","no","yes","no","cellular","aug","tue",116,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4373",30,"technician","married","high.school","no","yes","yes","cellular","aug","tue",92,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4374",30,"technician","married","high.school","no","no","no","cellular","aug","tue",142,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4375",30,"technician","married","high.school","no","no","no","cellular","aug","tue",79,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4376",31,"self-employed","married","university.degree","no","no","no","cellular","aug","tue",135,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4377",36,"admin.","single","university.degree","no","yes","no","cellular","aug","tue",245,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4378",36,"admin.","single","university.degree","no","no","no","cellular","aug","tue",288,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4379",32,"admin.","single","university.degree","no","yes","yes","cellular","aug","tue",69,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4380",50,"technician","married","high.school","unknown","no","no","cellular","aug","tue",280,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4381",31,"admin.","married","university.degree","no","no","yes","cellular","aug","tue",824,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4382",35,"management","married","university.degree","no","no","no","cellular","aug","tue",471,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4383",32,"technician","single","university.degree","no","yes","yes","cellular","aug","tue",231,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4384",30,"technician","single","professional.course","no","no","no","cellular","aug","tue",405,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4385",50,"admin.","married","basic.6y","no","no","no","cellular","aug","tue",178,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4386",31,"technician","single","university.degree","no","yes","yes","cellular","aug","tue",285,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4387",44,"admin.","married","basic.9y","unknown","yes","yes","cellular","aug","tue",86,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4388",48,"blue-collar","married","basic.4y","no","no","no","cellular","aug","tue",155,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4389",31,"services","married","university.degree","no","yes","no","cellular","aug","tue",88,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4390",38,"admin.","married","university.degree","unknown","yes","no","cellular","aug","tue",173,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4391",29,"admin.","single","university.degree","unknown","yes","no","cellular","aug","tue",158,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4392",44,"management","married","university.degree","no","yes","no","cellular","aug","tue",61,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4393",33,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",118,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4394",55,"retired","married","high.school","unknown","yes","yes","cellular","aug","tue",37,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4395",52,"blue-collar","married","basic.9y","no","no","no","cellular","aug","tue",329,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4396",32,"technician","married","high.school","no","yes","no","cellular","aug","tue",160,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4397",60,"retired","married","basic.4y","unknown","no","no","cellular","aug","tue",332,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4398",41,"technician","single","professional.course","unknown","no","yes","cellular","aug","tue",102,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4399",34,"admin.","single","university.degree","no","no","no","cellular","aug","tue",119,6,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4400",39,"admin.","divorced","university.degree","no","no","no","cellular","aug","tue",199,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4401",30,"admin.","single","university.degree","no","yes","no","cellular","aug","tue",386,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4402",36,"technician","married","university.degree","no","yes","no","cellular","aug","tue",85,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4403",57,"services","married","high.school","no","no","no","cellular","aug","tue",187,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4404",58,"blue-collar","married","basic.6y","no","yes","no","cellular","aug","tue",166,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4405",31,"technician","single","university.degree","no","no","no","cellular","aug","tue",93,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4406",48,"blue-collar","married","basic.9y","no","yes","yes","cellular","aug","tue",303,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4407",35,"admin.","divorced","university.degree","no","yes","no","cellular","aug","wed",108,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4408",38,"admin.","single","university.degree","unknown","yes","yes","cellular","aug","wed",131,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4409",42,"technician","divorced","high.school","no","no","no","cellular","aug","wed",113,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4410",38,"technician","divorced","high.school","unknown","no","no","cellular","aug","wed",190,9,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4411",55,"retired","married","basic.9y","unknown","yes","yes","cellular","aug","wed",117,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4412",29,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",216,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4413",37,"technician","married","professional.course","no","yes","no","cellular","aug","wed",72,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4414",32,"services","married","high.school","no","no","no","cellular","aug","wed",55,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4415",49,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",87,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4416",32,"technician","single","university.degree","no","no","no","cellular","aug","wed",132,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4417",33,"admin.","single","university.degree","no","yes","no","cellular","aug","wed",25,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4418",29,"admin.","single","university.degree","no","yes","no","cellular","aug","wed",133,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4419",42,"admin.","single","high.school","no","yes","no","cellular","aug","wed",138,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4420",45,"management","married","high.school","unknown","yes","no","cellular","aug","wed",228,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4421",33,"admin.","married","university.degree","no","no","no","cellular","aug","wed",88,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4422",33,"admin.","single","university.degree","no","no","no","cellular","aug","wed",97,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4423",30,"admin.","single","university.degree","no","no","no","cellular","aug","wed",340,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4424",40,"technician","single","professional.course","no","yes","no","cellular","aug","wed",84,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4425",36,"admin.","married","university.degree","no","no","no","cellular","aug","wed",155,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4426",50,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","wed",72,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4427",30,"admin.","single","university.degree","no","yes","no","cellular","aug","wed",202,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4428",54,"blue-collar","married","basic.9y","no","no","no","cellular","aug","wed",203,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4429",57,"blue-collar","married","basic.4y","unknown","yes","no","cellular","aug","wed",89,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4430",37,"admin.","single","university.degree","no","no","yes","cellular","aug","wed",162,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4431",31,"admin.","married","university.degree","no","no","no","cellular","aug","wed",209,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4432",43,"management","married","university.degree","no","yes","no","cellular","aug","wed",118,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4433",43,"management","married","university.degree","no","yes","no","cellular","aug","wed",535,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4434",36,"technician","single","university.degree","no","yes","no","cellular","aug","wed",123,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4435",51,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",122,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4436",30,"technician","single","university.degree","no","yes","no","cellular","aug","wed",215,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4437",48,"technician","divorced","professional.course","unknown","yes","no","cellular","aug","wed",200,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4438",30,"technician","single","professional.course","no","yes","no","cellular","aug","wed",214,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4439",43,"management","married","university.degree","no","no","no","cellular","aug","wed",157,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4440",31,"technician","married","high.school","no","yes","no","cellular","aug","wed",78,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4441",32,"technician","married","university.degree","unknown","no","no","cellular","aug","wed",212,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4442",51,"technician","single","professional.course","no","no","no","cellular","aug","wed",1740,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4443",53,"admin.","married","university.degree","no","no","no","cellular","aug","wed",177,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4444",33,"admin.","divorced","university.degree","no","no","no","cellular","aug","wed",259,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4445",36,"housemaid","single","university.degree","no","no","yes","cellular","aug","wed",127,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4446",34,"technician","single","university.degree","no","yes","no","cellular","aug","wed",82,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4447",39,"technician","married","professional.course","unknown","yes","no","cellular","aug","wed",132,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4448",46,"blue-collar","married","basic.4y","no","no","no","cellular","aug","wed",293,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4449",35,"technician","single","university.degree","no","yes","no","cellular","aug","wed",102,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4450",35,"technician","single","university.degree","no","no","no","cellular","aug","wed",118,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4451",29,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",718,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4452",29,"admin.","single","university.degree","no","yes","yes","cellular","aug","wed",243,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4453",31,"technician","married","university.degree","unknown","no","no","cellular","aug","wed",132,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4454",43,"admin.","divorced","university.degree","no","no","yes","cellular","aug","wed",380,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4455",47,"housemaid","divorced","basic.9y","no","yes","no","cellular","aug","wed",175,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4456",46,"self-employed","married","university.degree","no","no","no","cellular","aug","wed",696,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4457",33,"technician","married","high.school","no","yes","no","cellular","aug","wed",129,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4458",43,"admin.","married","university.degree","no","no","yes","cellular","aug","wed",291,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4459",43,"admin.","married","university.degree","no","no","no","cellular","aug","wed",420,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4460",35,"technician","single","professional.course","no","yes","yes","cellular","aug","wed",63,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4461",31,"technician","single","university.degree","no","no","no","cellular","aug","wed",559,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4462",49,"technician","married","professional.course","no","no","no","cellular","aug","wed",125,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4463",31,"unemployed","married","university.degree","no","no","no","cellular","aug","wed",124,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4464",47,"admin.","divorced","university.degree","no","no","no","cellular","aug","wed",381,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4465",34,"admin.","married","university.degree","no","no","no","cellular","aug","wed",126,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4466",37,"self-employed","married","professional.course","no","yes","no","cellular","aug","wed",181,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4467",30,"housemaid","married","university.degree","no","yes","no","cellular","aug","wed",195,7,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4468",46,"services","married","basic.9y","unknown","yes","no","cellular","aug","wed",226,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4469",30,"admin.","married","university.degree","no","yes","yes","cellular","aug","wed",1464,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4470",31,"technician","single","university.degree","no","yes","no","cellular","aug","wed",320,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4471",30,"housemaid","married","university.degree","no","yes","no","cellular","aug","thu",111,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4472",46,"self-employed","married","university.degree","no","no","yes","cellular","aug","thu",432,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4473",41,"self-employed","divorced","university.degree","no","no","no","cellular","aug","thu",182,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4474",43,"admin.","married","university.degree","no","yes","yes","cellular","aug","thu",444,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4475",48,"services","married","high.school","no","yes","no","cellular","aug","thu",310,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4476",49,"blue-collar","married","high.school","unknown","no","no","cellular","aug","thu",189,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4477",49,"blue-collar","married","high.school","unknown","yes","no","cellular","aug","thu",199,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4478",32,"self-employed","married","high.school","no","yes","no","cellular","aug","thu",151,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4479",35,"technician","single","professional.course","no","yes","no","cellular","aug","thu",98,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4480",35,"technician","single","professional.course","no","no","no","cellular","aug","thu",152,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4481",34,"admin.","married","high.school","no","yes","no","cellular","aug","thu",103,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4482",47,"admin.","single","university.degree","no","no","no","cellular","aug","thu",429,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4483",30,"admin.","single","university.degree","no","no","no","cellular","aug","thu",180,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4484",29,"admin.","single","university.degree","no","no","no","cellular","aug","thu",134,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4485",35,"technician","single","professional.course","no","yes","no","cellular","aug","thu",234,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4486",42,"technician","married","university.degree","no","yes","no","cellular","aug","thu",139,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4487",42,"technician","married","university.degree","no","no","yes","cellular","aug","thu",168,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4488",53,"services","married","high.school","no","no","no","cellular","aug","thu",62,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4489",56,"retired","married","basic.4y","unknown","yes","no","cellular","aug","thu",119,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4490",30,"technician","single","professional.course","no","no","no","cellular","aug","thu",65,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4491",30,"technician","single","professional.course","no","yes","no","cellular","aug","thu",121,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4492",30,"technician","single","professional.course","no","yes","no","cellular","aug","thu",151,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4493",30,"technician","married","high.school","no","no","no","cellular","aug","thu",913,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4494",49,"services","married","basic.4y","no","yes","no","cellular","aug","thu",265,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4495",51,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",119,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
